Time,PM_MET_IN1,PM_MET_OUT,PM_PDR_IN1,PM_PDR_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_HBO_BA1,T_HBO_BA2,T_HBO_BA3,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_BA3,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-05-27 15:12:00,2.0,1.74,2.56,3.49,787.0,779.0,837.0,0.001,18.0,22.0,23.7,23.0,23.1,28.295,25.453000000000007,25.89,23.112,31.637,48.9,51.4,50.2,40.971,49.184,43.655,51.856,31.025,,18.0,,22.0
2017-05-27 15:13:00,2.0,2.9760000000000004,2.52,3.26,784.0,786.0,837.0,0.001,18.0,22.0,23.7,23.0,23.1,28.295,25.428,25.866,23.16,31.535,49.0,51.4,50.2,40.773,49.117,43.685,51.57899999999999,31.598000000000006,,18.0,,22.0
2017-05-27 15:14:00,2.0,2.09,2.45,3.4,787.0,791.0,836.0,0.001,18.0,22.0,23.8,23.0,23.1,28.295,25.428,25.841,23.208,31.331,48.7,51.3,50.2,40.31,49.437,43.682,51.743,31.649,,18.0,,22.0
2017-05-27 15:15:00,2.0,2.472,2.43,3.56,787.0,793.0,836.0,0.001,18.0,22.0,23.8,23.0,23.1,28.32,25.428,25.866,23.256,31.281,48.8,51.0,50.2,39.981,49.565,43.88,51.655,32.226,,18.0,,22.0
2017-05-27 15:16:00,2.0,2.884,2.49,3.25,787.0,793.0,840.0,0.0,18.0,22.0,23.8,23.0,23.1,28.32,25.428,25.89,23.304,31.204,48.7,51.0,50.1,40.644,49.724,43.948,51.378,34.499,,18.0,,22.0
2017-05-27 15:17:00,2.0,2.396,2.35,3.37,783.0,788.0,842.0,0.0,18.0,22.0,23.8,23.0,23.2,28.345,25.453000000000007,25.89,23.328000000000007,31.408,48.4,51.0,50.3,40.481,49.728,43.81800000000001,51.35,32.271,,18.0,,22.0
2017-05-27 15:18:00,1.0,2.823,2.45,3.43,774.0,783.0,840.0,0.0,18.0,22.0,23.8,23.0,23.2,28.369,25.453000000000007,25.939,23.376,31.535,49.0,51.1,50.1,40.351,49.6,43.758,51.672,32.145,,18.0,,22.0
2017-05-27 15:19:00,1.0,2.289,2.43,3.55,776.0,774.0,836.0,0.0,18.0,22.0,23.8,23.0,23.2,28.394,25.477,25.963,23.424,31.612,48.8,50.8,49.8,39.691,49.699,43.794,50.351000000000006,33.176,,18.0,,22.0
2017-05-27 15:20:00,1.0,1.968,2.41,3.28,792.0,766.0,824.0,0.002,18.0,22.0,23.8,23.0,23.1,28.419,25.501,25.987,23.4,31.765,48.8,50.8,49.6,39.859,49.67,43.82899999999999,49.745,31.994,,18.0,,22.0
2017-05-27 15:21:00,2.0,2.655,2.54,3.64,810.0,756.0,820.0,0.002,18.0,22.0,23.8,23.0,23.1,28.419,25.525,25.987,23.328000000000007,31.97,48.7,50.7,49.4,39.793,49.577,43.601000000000006,49.545,31.943,,18.0,,22.0
2017-05-27 15:22:00,2.0,3.067,2.34,3.61,827.0,750.0,818.0,0.0,18.0,22.0,23.7,23.0,23.0,28.419,25.55,26.036,23.256,32.201,48.6,50.5,49.3,40.323,49.485,43.639,49.441,31.14,,18.0,,22.0
2017-05-27 15:23:00,2.0,3.128,2.51,3.41,836.0,746.0,817.0,0.0,18.0,22.0,23.7,22.9,23.0,28.419,25.574,26.085,23.184,32.355,48.6,50.4,49.2,39.992,49.36,44.133,49.463,30.707,,18.0,,22.0
2017-05-27 15:24:00,2.0,2.35,2.57,3.6,839.0,746.0,815.0,0.001,18.0,22.0,23.7,22.9,23.0,28.394,25.598000000000006,26.134,23.088,32.201,48.9,50.2,49.7,40.122,49.299,43.683,49.514,31.175,,18.0,,22.0
2017-05-27 15:25:00,2.0,2.823,2.5,4.07,836.0,741.0,815.0,0.001,18.0,22.0,23.6,22.9,23.0,28.394,25.598000000000006,26.182,22.992,32.253,49.7,50.5,50.2,40.585,49.17100000000001,43.819,49.723,30.801,,18.0,,22.0
2017-05-27 15:26:00,2.0,2.335,2.37,3.44,842.0,741.0,814.0,0.004,18.0,22.0,23.7,22.9,23.0,28.345,25.623,26.231,22.92,32.407,49.1,50.7,50.2,40.381,49.174,43.499,50.82100000000001,30.642,,18.0,,22.0
2017-05-27 15:27:00,2.0,1.923,2.33,3.48,847.0,743.0,820.0,0.004,18.0,22.0,23.7,22.9,23.0,28.245,25.647,26.256,22.872,32.562,49.0,50.8,50.3,40.834,49.242,42.783,51.414,30.38,,18.0,,22.0
2017-05-27 15:28:00,2.0,2.884,2.45,3.29,848.0,745.0,828.0,0.003,18.0,22.0,23.7,22.9,23.1,28.171,25.647,26.28,22.848000000000006,32.717,48.9,50.8,50.5,40.925,49.05,42.753,51.6,30.117,,18.0,,22.0
2017-05-27 15:29:00,2.0,2.625,2.36,3.31,849.0,746.0,907.0,0.003,18.0,22.0,23.7,22.9,23.1,28.147,25.671,26.304,22.848000000000006,32.768,48.9,50.9,50.3,41.021,49.149,42.854,51.852,29.845,,18.0,,22.0
2017-05-27 15:30:00,2.0,2.502,2.32,3.63,847.0,746.0,896.0,0.002,18.0,22.0,23.7,22.9,23.1,28.147,25.695,26.329,22.896,32.691,48.7,51.0,50.4,41.187,49.184,42.857,51.858,29.908,,18.0,,22.0
2017-05-27 15:31:00,2.0,2.274,2.52,5.31,842.0,748.0,896.0,0.002,18.0,23.0,23.7,22.9,23.2,28.147,25.695,26.353,22.92,32.536,48.9,51.0,50.4,41.087,49.216,42.729,51.987,30.309,,18.0,,23.0
2017-05-27 15:32:00,2.0,2.96,2.34,4.21,836.0,743.0,893.0,0.001,18.0,23.0,23.7,22.9,23.2,28.147,25.72,26.378,22.944000000000006,32.639,48.9,51.0,50.3,40.889,49.12300000000001,42.535,51.865,30.317,,18.0,,23.0
2017-05-27 15:33:00,2.0,3.693,2.54,3.26,832.0,741.0,889.0,0.001,18.0,23.0,23.8,22.9,23.2,28.122,25.72,26.353,22.992,32.639,49.0,51.0,50.1,40.92,49.059,42.369,51.934,30.214,,18.0,,23.0
2017-05-27 15:34:00,2.0,3.0980000000000003,2.8,3.58,826.0,743.0,872.0,0.001,18.0,23.0,23.8,22.9,23.2,28.097,25.744,26.353,23.064,32.717,49.1,51.0,50.1,40.884,48.99800000000001,42.402,51.976000000000006,29.22,,18.0,,23.0
2017-05-27 15:35:00,2.0,1.419,2.97,3.17,831.0,741.0,853.0,0.001,18.0,23.0,23.8,22.9,23.2,28.072,25.744,26.353,23.112,32.587,49.1,50.9,50.1,41.21100000000001,48.966,42.402,51.856,30.244,,18.0,,23.0
2017-05-27 15:36:00,2.0,2.38,3.14,3.62,836.0,737.0,848.0,0.001,18.0,23.0,23.8,22.9,23.2,28.072,25.768,26.353,23.16,32.304,49.0,50.9,50.1,41.21100000000001,47.589,42.5,51.768,30.359,,18.0,,23.0
2017-05-27 15:37:00,2.0,1.77,2.7,3.13,842.0,737.0,856.0,0.001,18.0,23.0,23.8,22.9,23.3,28.097,25.744,26.329,23.208,31.996,48.8,50.9,50.3,41.214,48.1,42.563,51.58600000000001,30.952,,18.0,,23.0
2017-05-27 15:38:00,2.0,2.38,3.86,3.32,841.0,737.0,859.0,0.0,18.0,23.0,23.8,22.9,23.3,28.097,25.72,26.329,23.232,31.791,49.2,51.0,50.1,41.01600000000001,47.39,42.661,51.999,31.175,,18.0,,23.0
2017-05-27 15:39:00,2.0,2.289,3.31,3.27,848.0,741.0,864.0,0.0,18.0,23.0,23.9,22.8,23.3,28.097,25.695,26.304,23.28,31.637,49.0,51.1,49.8,40.024,48.832,42.658,50.806,31.675,,18.0,,23.0
2017-05-27 15:40:00,2.0,2.533,3.56,3.35,852.0,744.0,866.0,0.001,18.0,23.0,23.8,22.8,23.2,28.097,25.695,26.304,23.28,31.586,48.8,51.0,49.6,39.925,48.896,42.691,50.237,31.397,,18.0,,23.0
2017-05-27 15:41:00,1.0,1.724,3.33,3.42,859.0,746.0,868.0,0.001,18.0,23.0,23.8,22.8,23.2,28.122,25.72,26.304,23.232,31.561,48.8,50.9,49.5,40.126,48.931,42.527,50.00899999999999,31.806,,18.0,,23.0
2017-05-27 15:42:00,2.0,2.152,3.19,3.03,864.0,750.0,866.0,0.0,18.0,23.0,23.8,22.8,23.1,28.122,25.744,26.304,23.16,31.612,48.6,50.7,49.3,40.225,48.902,42.593,49.872,32.425,,18.0,,23.0
2017-05-27 15:43:00,2.0,2.045,2.99,3.21,857.0,750.0,864.0,0.0,18.0,23.0,23.7,22.8,23.1,28.122,25.768,26.329,23.088,31.612,48.6,50.7,49.2,40.027,48.87300000000001,42.595,49.831,31.878,,18.0,,23.0
2017-05-27 15:44:00,1.0,1.48,2.83,3.38,856.0,753.0,862.0,0.001,18.0,23.0,23.7,22.8,23.1,28.072,25.768,26.353,23.016,31.51,48.6,50.5,49.1,40.22,48.488,42.598,49.885,32.553000000000004,,18.0,,23.0
2017-05-27 15:45:00,2.0,2.075,2.95,3.15,851.0,756.0,855.0,0.001,18.0,23.0,23.6,22.8,23.0,28.048,25.768,26.353,22.92,31.663,48.5,50.4,49.0,40.052,48.649,42.664,49.999,33.111999999999995,,18.0,,23.0
2017-05-27 15:46:00,2.0,0.946,2.79,3.26,848.0,759.0,853.0,0.003,18.0,23.0,23.6,22.7,23.0,28.023000000000003,25.793000000000006,26.353,22.848000000000006,31.74,48.4,50.3,49.1,40.115,48.62,42.729,50.021,32.3,,18.0,,23.0
2017-05-27 15:47:00,2.0,1.694,2.64,3.46,842.0,765.0,853.0,0.003,18.0,23.0,23.6,22.7,22.9,27.998,25.793000000000006,26.378,22.776,31.765,48.9,50.7,50.1,40.477,47.785,42.601000000000006,50.107,32.097,,18.0,,23.0
2017-05-27 15:48:00,2.0,1.953,2.75,3.29,839.0,767.0,850.0,0.004,18.0,23.0,23.6,22.7,22.9,27.899,25.768,26.353,22.705,31.535,49.0,51.0,49.8,41.25899999999999,48.167,42.827,51.076,32.282,,18.0,,23.0
2017-05-27 15:49:00,2.0,3.128,2.62,3.43,844.0,774.0,850.0,0.004,18.0,23.0,23.6,22.7,22.9,27.801,25.768,26.353,22.657,31.561,48.8,51.2,50.1,41.44600000000001,48.617,42.892,51.637,32.216,,18.0,,23.0
2017-05-27 15:50:00,2.0,2.182,2.86,3.0,846.0,778.0,845.0,0.005,18.0,23.0,23.4,22.7,22.9,27.751,25.768,26.329,22.657,31.637,48.8,51.2,49.9,41.473,48.713,42.988,51.92,32.257,,18.0,,23.0
2017-05-27 15:51:00,2.0,2.136,2.85,3.3,850.0,786.0,845.0,0.005,18.0,23.0,23.6,22.7,22.9,27.727,25.768,26.329,22.657,31.561,48.9,51.2,49.9,41.602,48.745,43.02,52.077,32.353,,18.0,,23.0
2017-05-27 15:52:00,2.0,2.609,2.93,3.49,849.0,787.0,840.0,0.004,18.0,23.0,23.6,22.8,23.0,27.751,25.768,26.329,22.705,31.637,49.0,51.4,49.8,41.308,48.777,43.151,52.209,32.428000000000004,,18.0,,23.0
2017-05-27 15:53:00,2.0,2.823,2.71,3.81,849.0,792.0,837.0,0.004,18.0,23.0,23.6,22.8,23.0,27.727,25.793000000000006,26.304,22.753,31.714,49.0,51.6,49.8,41.503,48.556,43.246,52.153,31.716,,18.0,,23.0
2017-05-27 15:54:00,2.0,2.106,2.66,3.39,853.0,809.0,835.0,0.002,18.0,23.0,23.6,22.8,23.0,27.751,25.768,26.28,22.8,31.433000000000003,48.9,51.6,50.0,41.44,48.29600000000001,43.243,52.065,31.624,,18.0,,23.0
2017-05-27 15:55:00,1.0,2.182,2.59,3.47,850.0,821.0,839.0,0.002,21.0,23.0,23.6,22.8,23.0,27.776,25.744,26.256,22.848000000000006,31.281,49.0,51.7,49.9,41.08,48.646,43.24100000000001,52.04,32.465,,21.0,,23.0
2017-05-27 15:56:00,2.0,1.5719999999999998,2.9,3.34,851.0,832.0,840.0,0.0,21.0,23.0,23.6,22.8,23.0,27.801,25.744,26.207,22.896,31.255,48.9,51.6,49.9,40.852,47.135,43.594,51.89,31.711,,21.0,,23.0
2017-05-27 15:57:00,2.0,2.106,2.9,3.42,848.0,847.0,848.0,0.0,21.0,23.0,23.6,22.9,23.0,27.751,25.695,26.134,23.016,31.103,49.0,51.7,50.1,41.177,47.644,43.651,51.56,32.244,,21.0,,23.0
2017-05-27 15:58:00,2.0,2.075,2.82,3.5,847.0,851.0,853.0,0.001,21.0,23.0,23.7,22.9,23.1,27.727,25.671,26.061,23.112,31.026,49.1,51.7,49.9,41.306,47.577,43.838,51.257,32.443000000000005,,21.0,,23.0
2017-05-27 15:59:00,1.0,2.655,2.8,3.34,844.0,856.0,853.0,0.001,21.0,23.0,23.7,22.9,23.1,27.702,25.647,25.987,23.208,30.976,49.4,51.5,50.0,41.567,48.697,43.82899999999999,51.049,32.643,,21.0,,23.0
2017-05-27 16:00:00,2.0,1.923,2.38,3.37,842.0,850.0,851.0,0.0,21.0,23.0,23.7,22.8,23.1,27.702,25.647,25.939,23.28,31.001,49.0,51.3,49.8,40.973,48.28,44.019,50.869,32.509,,21.0,,23.0
2017-05-27 16:01:00,1.0,2.152,2.52,3.2,842.0,842.0,848.0,0.0,21.0,23.0,23.7,22.8,23.0,27.677,25.647,25.914,23.328000000000007,31.026,48.9,51.3,49.5,40.343,48.857,43.918,50.11600000000001,32.511,,21.0,,23.0
2017-05-27 16:02:00,2.0,1.785,2.77,3.45,842.0,835.0,848.0,0.0,21.0,23.0,23.6,22.8,23.0,27.702,25.671,25.89,23.28,31.103,48.8,51.1,49.4,40.28,48.861,43.948,49.793,32.449,,21.0,,23.0
2017-05-27 16:03:00,1.0,1.801,2.4,3.13,839.0,824.0,842.0,0.0,21.0,23.0,23.6,22.8,23.0,27.702,25.695,25.89,23.232,31.153,48.7,50.9,49.2,40.445,48.8,43.915,49.628,32.795,,21.0,,23.0
2017-05-27 16:04:00,1.0,2.487,2.45,3.11,834.0,812.0,839.0,0.001,21.0,23.0,23.6,22.8,22.9,27.702,25.695,25.89,23.136,31.204,48.6,50.7,49.3,40.445,48.543,44.01300000000001,49.647,32.594,,21.0,,23.0
2017-05-27 16:05:00,2.0,2.197,2.28,3.28,829.0,805.0,835.0,0.001,21.0,23.0,23.6,22.8,22.9,27.653,25.72,25.89,23.04,31.306,48.4,50.5,49.1,40.473,48.61,43.81800000000001,49.603,31.886,,21.0,,23.0
2017-05-27 16:06:00,1.0,2.029,2.16,3.33,827.0,802.0,830.0,0.002,21.0,23.0,23.5,22.8,22.9,27.628,25.72,25.866,22.968000000000004,31.153,48.4,50.4,49.0,40.47,48.29,43.88,49.593,31.976,,21.0,,23.0
2017-05-27 16:07:00,1.0,2.258,2.26,3.12,819.0,801.0,832.0,0.002,21.0,23.0,23.5,22.7,22.8,27.604,25.72,25.866,22.896,31.153,48.2,50.3,49.0,40.567,48.00100000000001,43.652,49.774,32.181,,21.0,,23.0
2017-05-27 16:08:00,1.0,1.755,2.11,3.34,819.0,800.0,834.0,0.003,21.0,23.0,23.4,22.7,22.7,27.554,25.72,25.841,22.824,31.281,49.0,50.2,49.9,40.69300000000001,48.45,43.78,49.67,32.738,,21.0,,23.0
2017-05-27 16:09:00,1.0,2.121,2.21,3.17,819.0,797.0,839.0,0.003,21.0,23.0,23.4,22.7,22.7,27.554,25.744,25.817,22.753,31.255,49.1,50.5,50.0,41.61600000000001,48.453,43.842,49.882,32.394,,21.0,,23.0
2017-05-27 16:10:00,1.0,2.747,2.37,3.2,819.0,795.0,835.0,0.005,21.0,23.0,23.4,22.7,22.7,27.481,25.72,25.793000000000006,22.705,31.179,48.9,50.7,49.8,41.44300000000001,46.358,43.644,50.63399999999999,32.046,,21.0,,23.0
2017-05-27 16:11:00,2.0,2.3040000000000003,2.28,3.16,813.0,793.0,828.0,0.005,21.0,23.0,23.4,22.7,22.8,27.382,25.671,25.695,22.681,31.026,48.9,50.8,49.8,41.827,48.187,44.023,51.073,32.511,,21.0,,23.0
2017-05-27 16:12:00,1.0,3.204,2.22,3.17,811.0,797.0,827.0,0.004,21.0,23.0,23.4,22.7,22.8,27.284,25.647,25.647,22.681,30.925,48.9,50.9,49.8,41.652,47.413,43.855,51.262,32.434,,21.0,,23.0
2017-05-27 16:13:00,2.0,1.801,2.24,3.31,810.0,792.0,828.0,0.004,21.0,23.0,23.4,22.7,22.8,27.235,25.623,25.574,22.705,30.849,48.9,50.9,49.8,42.173,47.185,43.944,51.265,32.495,,21.0,,23.0
2017-05-27 16:14:00,1.0,2.213,2.12,3.39,813.0,788.0,832.0,0.003,21.0,23.0,23.4,22.7,22.8,27.235,25.574,25.501,22.753,30.672,48.9,50.9,49.8,42.337,47.43600000000001,44.293,51.303,32.684,,21.0,,23.0
2017-05-27 16:15:00,2.0,2.7310000000000003,2.21,3.36,815.0,787.0,827.0,0.003,21.0,23.0,23.4,22.7,22.8,27.235,25.525,25.428,22.776,30.469,48.9,50.9,49.7,42.238,46.657,44.317,51.338,33.176,,21.0,,23.0
2017-05-27 16:16:00,1.0,2.029,2.2,3.0,815.0,789.0,827.0,0.002,21.0,23.0,23.4,22.7,22.8,27.259,25.477,25.355,22.848000000000006,30.343000000000004,48.9,50.9,49.7,42.405,48.515,44.762,51.19,33.946,,21.0,,23.0
2017-05-27 16:17:00,2.0,2.014,2.21,3.47,815.0,791.0,827.0,0.002,21.0,23.0,23.4,22.7,22.9,27.308000000000003,25.477,25.307,22.872,30.495,48.9,50.9,49.7,41.984,48.9,45.145,51.13,33.993,,21.0,,23.0
2017-05-27 16:18:00,1.0,3.326,2.16,3.29,813.0,790.0,820.0,0.001,21.0,23.0,23.4,22.7,22.9,27.358,25.501,25.307,22.92,30.646,48.9,51.0,49.7,41.562,48.967,44.983,51.01,33.43,,21.0,,23.0
2017-05-27 16:19:00,1.0,2.884,2.08,3.54,813.0,787.0,823.0,0.001,21.0,23.0,23.4,22.7,22.9,27.407,25.501,25.283,22.968000000000004,30.596,49.3,51.1,50.1,41.666,48.903,45.207,50.859,33.358000000000004,,21.0,,23.0
2017-05-27 16:20:00,2.0,2.365,2.23,3.21,808.0,783.0,823.0,0.001,21.0,23.0,23.4,22.7,22.9,27.431,25.501,25.283,23.016,30.646,49.2,51.1,49.7,41.405,48.775,45.207,50.708,33.226,,21.0,,23.0
2017-05-27 16:21:00,2.0,2.319,2.05,3.45,798.0,777.0,821.0,0.001,21.0,23.0,23.4,22.7,22.9,27.505,25.55,25.307,23.04,30.672,49.0,51.0,49.5,40.523,48.877,45.274,50.395,33.092,,21.0,,23.0
2017-05-27 16:22:00,1.0,3.189,2.21,3.11,793.0,774.0,823.0,0.001,21.0,23.0,23.4,22.7,22.8,27.53,25.574,25.331,23.016,30.722,48.9,50.8,49.3,40.394,48.784,45.148,50.107,32.859,,21.0,,23.0
2017-05-27 16:23:00,1.0,2.594,2.21,3.3,792.0,769.0,818.0,0.001,21.0,23.0,23.4,22.7,22.8,27.53,25.623,25.355,22.992,30.798,48.8,50.7,49.2,40.327,48.662,44.989,49.977,32.968,,21.0,,23.0
2017-05-27 16:24:00,1.0,2.64,2.22,3.5,795.0,765.0,817.0,0.0,21.0,23.0,23.4,22.7,22.8,27.554,25.671,25.404,22.92,31.026,48.6,50.5,49.1,40.363,48.54,44.833,49.777,32.92,,21.0,,23.0
2017-05-27 16:25:00,1.0,2.7310000000000003,1.9,3.37,792.0,762.0,816.0,0.0,22.0,23.0,23.3,22.7,22.7,27.579,25.695,25.453000000000007,22.872,31.153,48.5,50.4,49.0,40.597,48.351000000000006,44.806,49.708,32.795,,22.0,,23.0
2017-05-27 16:26:00,1.0,2.35,1.87,3.51,783.0,754.0,811.0,0.001,22.0,23.0,23.3,22.6,22.7,27.604,25.744,25.477,22.8,31.281,48.5,50.3,49.0,40.269,48.229,44.712,49.698,32.499,,22.0,,23.0
2017-05-27 16:27:00,1.0,3.0210000000000004,1.93,3.3,783.0,756.0,810.0,0.001,22.0,23.0,23.3,22.6,22.7,27.604,25.768,25.525,22.753,31.306,48.4,50.2,48.8,40.302,48.07100000000001,44.588,49.724,31.852,,22.0,,23.0
2017-05-27 16:28:00,1.0,3.418,1.96,3.57,779.0,759.0,808.0,0.002,22.0,23.0,23.2,22.6,22.6,27.554,25.793000000000006,25.55,22.705,31.23,48.4,50.1,48.9,40.165,47.94600000000001,44.201,49.68600000000001,31.709,,22.0,,23.0
2017-05-27 16:29:00,1.0,3.6010000000000004,1.89,3.58,776.0,757.0,805.0,0.002,22.0,23.0,23.2,22.6,22.6,27.481,25.793000000000006,25.55,22.633000000000006,31.281,48.9,50.1,50.0,40.223,47.849,44.136,49.676,32.055,,22.0,,23.0
2017-05-27 16:30:00,1.0,2.548,1.91,3.27,776.0,756.0,801.0,0.004,22.0,23.0,23.2,22.5,22.6,27.431,25.817,25.574,22.585,31.433000000000003,49.1,50.5,49.8,41.372,47.88399999999999,43.879,50.208,31.966,,22.0,,23.0
2017-05-27 16:31:00,1.0,2.884,1.98,3.16,775.0,753.0,798.0,0.004,22.0,25.0,23.2,22.5,22.6,27.308000000000003,25.841,25.55,22.537,31.561,49.0,50.6,49.8,41.194,47.823,43.908,50.801,31.087,,22.0,,25.0
2017-05-27 16:32:00,1.0,2.045,1.89,3.14,772.0,752.0,792.0,0.005,22.0,25.0,23.2,22.5,22.6,27.259,25.841,25.55,22.537,31.586,49.0,50.6,49.7,41.452,47.75899999999999,43.81100000000001,51.053,31.774,,22.0,,25.0
2017-05-27 16:33:00,1.0,2.502,2.0,3.29,775.0,747.0,791.0,0.005,22.0,25.0,23.2,22.5,22.6,27.235,25.841,25.55,22.561,31.612,49.0,50.7,49.7,41.548,45.403,43.941,51.183,31.468000000000004,,22.0,,25.0
2017-05-27 16:34:00,1.0,3.159,1.91,3.44,776.0,749.0,791.0,0.003,22.0,25.0,23.2,22.5,22.7,27.235,25.793000000000006,25.55,22.609,31.204,49.1,50.7,49.7,41.713,47.109,44.038,51.18899999999999,32.117,,22.0,,25.0
2017-05-27 16:35:00,1.0,3.143,1.97,3.28,774.0,749.0,793.0,0.003,22.0,25.0,23.2,22.5,22.7,27.259,25.744,25.55,22.657,30.95,49.1,50.8,49.7,41.452,47.554,43.908,51.164,32.845,,22.0,,25.0
2017-05-27 16:36:00,1.0,2.564,1.91,3.59,767.0,747.0,793.0,0.002,22.0,25.0,23.2,22.6,22.7,27.284,25.744,25.525,22.705,30.773000000000003,49.1,50.7,49.7,41.323,47.843,44.458,51.01300000000001,33.577,,22.0,,25.0
2017-05-27 16:37:00,1.0,3.449,1.97,3.55,775.0,745.0,793.0,0.002,22.0,25.0,23.2,22.6,22.7,27.358,25.744,25.525,22.753,30.9,49.0,50.7,49.7,41.331,48.004,44.523,50.893,33.079,,22.0,,25.0
2017-05-27 16:38:00,1.0,2.67,1.89,3.13,776.0,744.0,792.0,0.001,22.0,25.0,23.2,22.6,22.7,27.407,25.744,25.55,22.8,31.153,49.0,50.8,49.6,41.337,48.036,44.396,50.837,33.236999999999995,,22.0,,25.0
2017-05-27 16:39:00,1.0,3.525,2.07,3.43,775.0,744.0,791.0,0.001,22.0,25.0,23.2,22.6,22.7,27.456,25.768,25.574,22.848000000000006,31.408,49.0,50.8,49.6,41.144,48.07100000000001,44.269,50.717,31.929,,22.0,,25.0
2017-05-27 16:40:00,1.0,3.6010000000000004,1.72,3.28,771.0,744.0,796.0,0.001,22.0,25.0,23.2,22.6,22.8,27.505,25.793000000000006,25.598000000000006,22.896,31.408,49.6,51.1,49.8,41.183,48.042,44.142,50.628,31.861,,22.0,,25.0
2017-05-27 16:41:00,1.0,2.7310000000000003,1.88,3.33,767.0,739.0,791.0,0.001,22.0,25.0,23.2,22.6,22.7,27.53,25.793000000000006,25.623,22.944000000000006,31.535,49.2,50.9,49.4,40.394,48.01,44.014,50.572,31.769,,22.0,,25.0
2017-05-27 16:42:00,1.0,3.571,1.9,3.67,765.0,737.0,791.0,0.003,22.0,25.0,23.2,22.6,22.8,27.579,25.841,25.647,22.944000000000006,31.612,49.1,50.9,49.3,40.035,47.502,43.952,50.034,31.262,,22.0,,25.0
2017-05-27 16:43:00,1.0,2.914,1.89,3.32,760.0,730.0,786.0,0.003,22.0,25.0,23.2,22.5,22.7,27.604,25.841,25.695,22.92,31.612,48.8,50.8,49.1,40.038,47.598,43.86,49.809,31.262,,22.0,,25.0
2017-05-27 16:44:00,1.0,2.655,1.84,3.56,753.0,727.0,781.0,0.0,22.0,25.0,23.2,22.6,22.7,27.579,25.866,25.72,22.872,31.612,48.8,50.5,49.1,39.87,47.601000000000006,43.668,49.644,31.365,,22.0,,25.0
2017-05-27 16:45:00,1.0,3.265,1.73,3.31,752.0,726.0,776.0,0.0,22.0,25.0,23.2,22.5,22.6,27.554,25.89,25.744,22.824,31.484,48.7,50.4,49.1,40.099,47.475,43.67100000000001,49.543,31.491,,22.0,,25.0
2017-05-27 16:46:00,1.0,2.64,1.87,3.4,752.0,724.0,776.0,0.001,22.0,25.0,23.1,22.5,22.5,27.53,25.914,25.768,22.776,31.433000000000003,48.6,50.3,49.2,40.096,47.44600000000001,43.64100000000001,49.505,32.0,,22.0,,25.0
2017-05-27 16:47:00,1.0,2.945,1.86,3.2,750.0,719.0,776.0,0.001,22.0,25.0,23.1,22.5,22.5,27.505,25.939,25.793000000000006,22.705,31.51,48.5,50.2,49.0,40.093,47.385,43.51300000000001,49.559,32.621,,22.0,,25.0
2017-05-27 16:48:00,1.0,2.701,1.7,3.55,746.0,715.0,769.0,0.002,22.0,25.0,23.1,22.5,22.5,27.505,25.939,25.793000000000006,22.657,31.561,48.8,50.1,49.5,40.49,47.127,43.611,49.584,31.977,,22.0,,25.0
2017-05-27 16:49:00,1.0,3.418,1.85,3.49,746.0,716.0,765.0,0.002,22.0,25.0,23.1,22.5,22.4,27.481,25.963,25.817,22.609,31.561,49.3,50.4,50.3,40.817,47.162,43.51600000000001,49.61,32.011,,22.0,,25.0
2017-05-27 16:50:00,1.0,2.564,1.77,3.63,743.0,721.0,764.0,0.004,22.0,25.0,22.9,22.4,22.5,27.481,25.963,25.841,22.537,31.663,49.4,50.6,49.7,40.421,47.227,43.356,50.359,31.883000000000006,,22.0,,25.0
2017-05-27 16:51:00,1.0,4.334,1.73,3.77,745.0,721.0,762.0,0.004,22.0,25.0,23.0,22.4,22.5,27.456,25.963,25.841,22.513,31.561,49.2,50.7,49.8,40.881,46.453,43.128,50.798,31.669,,22.0,,25.0
2017-05-27 16:52:00,1.0,2.411,1.58,3.58,739.0,718.0,762.0,0.006,22.0,25.0,23.0,22.4,22.5,27.431,25.939,25.817,22.513,31.408,49.1,50.7,49.8,40.878,46.966,43.256,51.082,31.793000000000006,,22.0,,25.0
2017-05-27 16:53:00,1.0,2.701,1.71,3.57,736.0,718.0,765.0,0.006,22.0,25.0,23.1,22.4,22.5,27.407,25.914,25.793000000000006,22.561,31.382,49.2,50.7,49.8,40.941,47.221,43.448,50.994,32.439,,22.0,,25.0
2017-05-27 16:54:00,1.0,2.594,1.74,3.57,734.0,715.0,769.0,0.002,22.0,25.0,23.1,22.5,22.6,27.407,25.914,25.768,22.585,31.382,49.2,50.8,49.8,40.776,47.15600000000001,43.576,50.997,31.961,,22.0,,25.0
